CC7,System Operations,.,CC7.3,"The entity evaluates security events to determine whether they could or have resulted in a failure of the entity to meet its objectives (security incidents) and, if so, takes actions to prevent or address such failures.","Points of Focus:
– Responds to Security Incidents: Procedures are in place for responding to security incidents and evaluating the effectiveness of those policies and procedures on a periodic basis.
– Communicates and Reviews Detected Security Events: Detected security events are communicated to and reviewed by the individuals responsible for the management of the security program and actions are taken, if necessary.
– Develops and Implements Procedures to Analyze Security Incidents: Procedures are in place to analyze security incidents and determine system impact.
– (For Trust Service Criteria of PRIVACY): Assesses the Impact on Personal Information: Detected security events are evaluated to determine whether they could or did result in the unauthorized disclosure or use of personal information and whether there has been a failure to comply with applicable laws or regulations.
– (For Trust Service Criteria of PRIVACY): Determines Personal Information Used or Disclosed: When an unauthorized use or disclosure of personal information has occurred, the affected information is identified and actions are taken to help prevent future recurrence and address control failures to support the achievement of entity objectives.
– (For Trust Service Criteria of CONFIDENTIALITY): Assesses the Impact on Confidential Information - Detected security events are evaluated to determine whether they could or did result in the unauthorized disclosure or use of confidential information.
– (For Trust Service Criteria of CONFIDENTIALITY): Determines Confidential Information Used or Disclosed - When an unauthorized use or disclosure of confidential information has occurred, the affected information is identified and actions are taken to help prevent future recurrence and address control failures to support the achievement of entity objectives.",.
CC7,System Operations,.,CC7.4,"The entity responds to identified security incidents by executing a defined incident response program to understand, contain, remediate, and communicate security incidents, as appropriate.","Points of Focus:
– Assigns Roles and Responsibilities: Roles and responsibilities for the design, implementation, maintenance, and execution of the incident response program are assigned, including the use of
external resources when necessary.
– Contains and Responds to Security Incidents: Procedures are in place to respond to and contain security incidents that actively threaten entity objectives.
– Mitigates Ongoing Security Incidents: Procedures are in place to mitigate the effects of ongoing security incidents.
– Resolves Security Incidents: Procedures are in place to resolve security incidents through closure of vulnerabilities, removal of unauthorized access, and
other remediation actions.
– Restores Operations: Procedures are in place to restore data and business operations to an interim state that permits the achievement of entity objectives.
– Develops and Implements Communication of Security Incidents: Protocols for communicating, in a timely manner, information regarding security incidents and actions taken to affected parties are developed and implemented to support the achievement of the entity's objectives.
– Obtains Understanding of Nature of Incident and Determines Containment Strategy: An understanding of the nature (for example, the method by which the incident occurred and the affected system resources) and severity of the security incident is obtained to determine the appropriate response and containment strategy, including— 
(1) a determination of the appropriate response time frame, and
(2) the determination and execution of the containment approach.
– Remediates Identified Vulnerabilities: Identified vulnerabilities are remediated through the development and execution of remediation activities.
– Communicates Remediation Activities: Remediation activities are documented and communicated in accordance with the incident response program.
– Evaluates the Effectiveness of Incident Response: The design of incident response activities is evaluated for effectiveness on a periodic basis.
– Periodically Evaluates Incidents: Periodically, management reviews incidents related to security, availability, processing integrity, confidentiality, and privacy and identifies the need for system changes based on incident patterns and root causes.
– (For Trust Service Criteria of PRIVACY): Applies Breach Response Procedures - Breach response procedures are defined and applied in the event of a confirmed privacy incident.
– (For Trust Service Criteria of PRIVACY): Communicates Unauthorized Use and Disclosure: Events that resulted in unauthorized use or disclosure of personal information are communicated to the data subjects, legal and regulatory authorities, and others as required.
– (For Trust Service Criteria of PRIVACY): Application of Sanctions: The conduct of individuals and organizations operating under the authority of the entity and involved in the unauthorized use or disclosure of personal information is evaluated and, if appropriate, sanctioned in accordance with entity policies and legal and regulatory requirements.",.
CC7,System Operations,.,CC7.5,"The entity identifies, develops, and implements activities to recover from identified security incidents.","Points of Focus:
– Restores the Affected Environment: The activities restore the affected environment to functional operation by rebuilding systems, updating software, installing patches, modifying access controls and changing configurations, as needed.
– Communicates Information About the Incident: Communications about the nature of the incident, recovery actions taken, and activities required for the prevention of future security incidents are made to management and others as appropriate (internal and external).
– Determines Root Cause of the Incident: The root cause of the incident is determined.
– Implements Changes to Prevent and Detect Recurrences: Additional architecture or changes to preventive and detective controls are implemented to prevent and detect incident recurrences in a timely manner.
– Improves Response and Recovery Procedures: Lessons learned are analyzed, and the incident response plan and recovery procedures are improved.
– Implements Incident Recovery Plan Testing: Incident recovery plan testing is performed on a periodic basis. The testing includes—
(1) development of testing scenarios based on threat likelihood and magnitude;
(2) consideration of relevant system components from across the entity that can impair availability;
(3) scenarios that consider the potential for the lack of availability of key personnel; and
(4) revision of resilience posture and continuity plans based on test results.",.
CC8,Change Management,.,CC8.1,"The entity authorizes, designs, develops or acquires, configures, documents, tests, approves, and implements changes to infrastructure, data, software, and procedures to meet its objectives.","Points of Focus:
– Manages Changes Throughout the System Life Cycle - A process for managing system changes throughout the life cycle of the system and its components (infrastructure, data, software, and manual and automated procedures) is used to support the achievement of entity objectives.
– Authorizes Changes - A process is in place to authorize system and architecture changes prior to design, development, or acquisition and configuration.
– Designs and Develops Changes - A process is in place to design and develop system changes in a secure manner to support the achievement of entity objectives.
– Documents Changes - A process is in place to document system changes to support ongoing maintenance of the system and to support internal and external users in performing their responsibilities.
– Tracks System Changes: A process is in place to track system changes prior to implementation.
– Configures Software - A process is in place to select, implement, maintain, and monitor configuration parameters used to control the functionality of developed and acquired software.
– Tests System Changes - A process is in place to test internally developed and acquired system changes prior to implementation into the production environment. Examples of testing may include unit, integration, regression, static and dynamic application source code, quality assurance, or automated testing (whether point in time or continuous).
– Approves System Changes: A process is in place to approve system changes prior to implementation.
– Deploys System Changes - A process is in place to implement system changes with consideration of segregation of responsibilities (for example, restricting unilateral code development or testing and implementation by a single user) to prevent or detect unauthorized changes.
– Identifies and Evaluates System Changes: Objectives affected by system changes are identified, and the ability of the modified system to support the achievement of the objectives is evaluated throughout the system development life cycle.
– Identifies Changes in Infrastructure, Data, Software, and Procedures Required to Remediate Incidents: Changes in infrastructure, data, software, and procedures required to remediate incidents are identified, and the change process is initiated upon identification.
– Creates Baseline Configuration of IT Technology: A baseline configuration of IT and control systems is created and maintained.
– Provides for Changes Necessary in Emergency Situations: A process is in place for authorizing, designing, testing, approving and implementing changes necessary in emergency situations (that is, changes that need to be implemented in an urgent timeframe).
– Manages Patch Changes - A process is in place to identify, evaluate, test, approve, and implement patches in a timely manner on infrastructure and software.
– (For Trust Service Criteria of AVAILABVILITY): Considers System Resilience - The entity considers system resilience when designing its systems and tests resilience during development to help ensure the entity�s ability to respond to, recover from, and resume operations through significant disruptions.
– (For Trust Service Criteria of CONFIDENTIALITY): Protects Confidential Information: The entity protects confidential information during system design, development, testing, implementation, and change processes to support the achievement of the entity's objectives related to confidentiality.
– (For Trust Service Criteria of PRIVACY): Protects Personal Information: The entity protects personal information during system design, development, testing, implementation, and change processes to support the achievement of the entity's objectives related to privacy.
– (For Trust Service Criteria of PRIVACY): Privacy by Design - The entity considers privacy requirements in the design of its systems and processes and limits the collection and processing of personal information to what is necessary for the identified purpose.",.
CC9,Risk Mitigation,.,CC9.1,"The entity identifies, selects, and develops risk mitigation activities for risks arising from potential business disruptions.","Points of Focus:
– Considers Mitigation of Risks of Business Disruption - Risk mitigation activities include the development of planned policies, procedures, communications, and alternative processing solutions to respond to, mitigate, and recover from incidents that disrupt business operations. Those resilience policies and procedures include monitoring processes, information, and communications to support the achievement of the entity's objectives  during response, mitigation, and recovery efforts.
– Considers the Use of Insurance to Mitigate Financial Impact Risks: The risk management activities consider the use of insurance to offset the financial impact of loss events that would otherwise impair the ability of the entity to support the achievement of its objectives.",.
CC9,Risk Mitigation,.,CC9.2,The entity assesses and manages risks associated with vendors and business partners.,"Points of Focus:
– Establishes Requirements for Vendor and Business Partner Engagements: The entity establishes specific requirements for vendor and business partner engagements that include—
(1) scope of services and product specifications,
(2) roles and responsibilities,
(3) compliance requirements, and
(4) service levels.
– Identifies Vulnerabilities - The entity evaluates vulnerabilities arising from vendor and business partner relationships, including third-party access to the entity�s IT systems and connections with third-party networks.
– Assesses Vendor and Business Partner Risks - The entity inventories, tiers, and assesses, on a periodic basis, threats arising from relationships with vendors and business partners (and those entities� vendors and business partners) and the vulnerability of the entity's objectives to those threats. Examples of threats arising from relationships with vendors and business partners include those arising from their (1) financial failure, (2) security vulnerabilities, (3) operational disruption, and (4) failure to meet business or regulatory requirements.
– Assigns Responsibility and Accountability for Managing Vendors and Business Partners: The entity assigns responsibility and accountability for the management of risks and changes to services associated with vendors and business partners.
– Establishes Communication Protocols for Vendors and Business Partners: The entity establishes communication and resolution protocols for service or product issues related to vendors and business partners.
– Establishes Exception Handling Procedures From Vendors and Business Partners: The entity establishes exception handling procedures for service or product issues related to vendors and business partners.
– Assesses Vendor and Business Partner Performance: The entity assesses the performance of vendors and business partnersas frequently as warranted, based on the risk associated with the vendor or business partner.
– Implements Procedures for Addressing Issues Identified During Vendor and Business Partner Assessments: The entity implements procedures for addressing issues identified with vendor and business partner relationships.
– Implements Procedures for Terminating Vendor and Business Partner Relationships: The entity implements procedures for terminating vendor and business partner relationships based on predefined considerations. Those procedures may include safe return of data and its removal from the vendor or business partner system.
– (For Trust Service Criteria of CONFIDENTIALITY): Obtains Confidentiality Commitments From Vendors and Business Partners: The entity obtains confidentiality commitments that are consistent with the entity's confidentiality commitments and requirements from vendors and business partners who have access to confidential information.
– (For Trust Service Criteria of CONFIDENTIALITY): Assesses Compliance With Confidentiality Commitments of Vendors and Business Partners: On a periodic and as-needed basis, the entity assesses compliance by vendors and business partners with the entity's confidentiality commitments and requirements.
– (For Trust Service Criteria of PRIVACY): Obtains Privacy Commitments From Vendors and Business Partners: The entity obtains privacy commitments, consistent with the entity's privacy commitments and requirements, from vendors and business partners who have access to personal information.
– (For Trust Service Criteria of PRIVACY): Assesses Compliance With Privacy Commitments of Vendors and Business Partners: On a periodic and as-needed basis, the entity assesses compliance by vendors and business partners with the entity's privacy commitments and requirements and takes corrective action as necessary.",.
A,Additional Criteria for Availability,.,A1.1,"The entity maintains, monitors, and evaluates current processing capacity and use of system components (infrastructure, data, and software) to manage capacity demand and to enable the implementation of additional capacity to help meet its objectives.","Points of Focus:
– Measures Current Usage: The use of the system components is measured to establish a baseline for capacity management and to use when monitoring and evaluating the risk of impaired availability due to capacity constraints.
– Forecasts Capacity: The expected average and peak use of system components is forecasted and compared to system capacity and associated tolerances. Forecasting considers system resilience and capacity in the event of the failure of system components that constrain capacity.
– Makes Changes Based on Forecasts: The system change management process is initiated when forecasted usage exceeds capacity tolerances.",.
A,Additional Criteria for Availability,.,A1.2,"The entity authorizes, designs, develops or acquires, implements, operates, approves, maintains, and monitors environmental protections, software, data backup processes, and recovery infrastructure to meet its objectives.","Points of Focus:
– Identifies Environmental Threats: As part of the risk assessment process, management identifies environmental threats that could impair the availability of the system, including threats resulting from adverse weather, failure of environmental control systems,
electrical discharge, fire, and water.
– Designs Detection Measures: Detection measures are implemented to identify anomalies that could result from environmental threat events.
– Implements and Maintains Environmental Protection Mechanisms: Management implements and maintains environmental protection mechanisms to prevent and mitigate environmental events.
– Implements Alerts to Analyze Anomalies: Management implements alerts that are communicated to personnel for analysis to identify environmental threat events.
– Responds to Environmental Threat Events: Procedures are in place for responding to environmental threat events and for evaluating the effectiveness of those policies and procedures on a periodic basis. This includes automatic mitigation systems (for example, uninterruptible power system and generator back-up subsystem).
– Communicates and Reviews Detected Environmental Threat Events: Detected environmental threat events are communicated to and reviewed by the individuals responsible for the management of the system, and actions are taken, if necessary.
– Determines Data Requiring Backup: Data is evaluated to determine whether backup is required.
– Performs Data Backup: Procedures are in place for backing up data, monitoring to detect back-up failures, and initiating corrective action when such failures occur.
– Addresses Offsite Storage: Back-up data is stored in a location at a distance from its principal storage location sufficient that the likelihood of a security or environmental threat event affecting both sets of data is reduced to an appropriate level.
– Implements Alternate Processing Infrastructure: Measures are implemented for migrating processing to alternate infrastructure in the event normal processing infrastructure becomes unavailable. Measures may include geographic separation, redundancy, and failover capabilities for components.
– Considers Data Recoverability - Management identifies threats to data recoverability (for example, ransomware attacks) that could impair the availability of the system and related data and implements mitigation procedures.",.
A,Additional Criteria for Availability,.,A1.3,The entity tests recovery plan procedures supporting system recovery to meet its objectives.,"Points of Focus:
– Implements Business Continuity Plan Testing: Business continuity plan testing is performed on a periodic basis to test the entity's ability to respond, recover from, and resume operations through significant disruptions. Testing includes
(1) development of testing scenarios based on threat likelihood and magnitude;
(2) consideration of system components from across the entity and vendors that can impair availability;
(3) scenarios that consider the potential for the lack of availability of key personnel or vendors; and
(4) revision of continuity plans and systems based on test results.
– Tests Integrity and Completeness of Back-Up Data: The integrity and completeness of back-up information is tested on a periodic basis.",.
C,Additional Criteria for Confidentiality,.,C1.1,The entity identifies and maintains confidential information to meet the entity’s objectives related to confidentiality.,"Points of Focus:
– Defines and Identifies Confidential information: Procedures are in place to define, identify and designate confidential information when it is received or created.
– Retains Confidential Information - Confidential information is retained for no longer than necessary to fulfill the identified purpose, unless a law or regulation specifically requires otherwise.
– Protects Confidential Information from Destruction: Policies and procedures are in place to protect confidential information from erasure or destruction during the specified retention period of the information.",.
C,Additional Criteria for Confidentiality,.,C1.2,The entity disposes of confidential information to meet the entity’s objectives related to confidentiality.,"Points of Focus:
– Identifies Confidential Information for Destruction: Procedures are in place to identify confidential information requiring destruction when the end of the retention period is reached.
– Destroys Confidential Information: Policies and procedures are in place to automatically or manually erase or otherwise destroy confidential information that has been identified for destruction.",.
PI,"Additional Criteria for Processing Integrity (over the provision of services or the production, manufacturing or distribution of goods)",.,PI1.1,"The entity obtains or generates, uses, and communicates relevant, quality information regarding the objectives related to processing, including definitions of data processed and product and service specifications, to support the use of products and services.","Points of Focus:
– Identifies Information Specifications: The entity identifies information specifications required to support the use of products and services.
– Defines Data Necessary to Support a Product or Service: When data is provided as part of a service or product or as part of a reporting obligation related to a product or service:
(1) The definition and purpose of the data is available to the users of the data
(2) The definition of the data includes the following information:
  a. The population of events or instances included in the set pf data
  b. The nature of each element (for example, field) of the set of data (that is, the event or instance to which the data element relates, for example, transaction price of a sale of XYZ Corporation stock for the last trade in that stock on a given day)
  c. The sources of the data within the set
  d. The units of measurement of data elements (for example, fields)
  e. The accuracy, correctness, or precision of measurement
  f. The uncertainty or confidence interval inherent in each data element and in the population of those elements
  g. The time periods over which the set of data was measured or the period of time during which the events the data relates to occurred
  h. In addition to the date or period of time, the factors that determined the inclusion and exclusion of items in the data elements and population
(3) The definition of the data is complete and accurate.
(4) The description of the data identifies any information that is necessary to understand each data element and the population in a manner consistent with its definition and intended purpose (metadata) that has not been included within the data.
– [only for a system that produces, manufactures, or distributes products]: Defines Information Necessary to Support the Use of a Good or Product: When information provided by the entity is needed to use the good or product in accord-ance with its specifications:
1.        The required information is available to the user of the good or product.
2.        The required information is clearly identifiable.
3.        The required information is validated for completeness and accuracy.",.
PI,"Additional Criteria for Processing Integrity (over the provision of services or the production, manufacturing or distribution of goods)",.,PI1.2,"The entity implements policies and procedures over system inputs, including controls over completeness and accuracy, to result in products, services, and reporting to meet the entity’s objectives.","Points of Focus:
– Defines Characteristics of Processing Inputs: The characteristics of processing inputs that are necessary to meet requirements are defined.
– Evaluates Processing Inputs: Processing inputs are evaluated for compliance with defined input requirements.
– Creates and Maintains Records of System Inputs: Records of system input activities are created and maintained completely and accurately in a timely manner.",.
PI,"Additional Criteria for Processing Integrity (over the provision of services or the production, manufacturing or distribution of goods)",.,PI1.3,"The entity implements policies and procedures over system processing to result in products, services, and reporting to meet the entity’s objectives.","Points of Focus:
– Defines Processing Specifications: The processing specifications that are necessary to meet product or service requirements are defined.
– Defines Processing Activities: Processing activities are defined to result in products or services that meet specifications.
– Detects and Corrects Processing or Production Activity Errors: Errors encountered in processing or production activities are detected and corrected in a timely manner.
– Records System Processing Activities: System processing activities are recorded completely and accurately in a timely manner.
– Processes Inputs: Inputs are processed completely, accurately, and timely as authorized in accordance with defined processing activities.",.
PI,"Additional Criteria for Processing Integrity (over the provision of services or the production, manufacturing or distribution of goods)",.,PI1.4,"The entity implements policies and procedures to make available or deliver output completely, accurately, and timely in accordance with specifications to meet the entity’s objectives.","Points of Focus:
– Protects Output: Output is protected when stored or delivered, or both, to prevent theft, destruction, corruption, or deterioration that would prevent output from meeting specifications.
– Distributes Output Only to Intended Parties: Output is distributed or made available only to intended parties.
– Distributes Output Completely and Accurately: Procedures are in place to provide for the completeness, accuracy, and timeliness of distributed output.
– Creates and Maintains Records of System Output Activities: Records of system output activities are created and maintained completely and accurately in a timely manner.",.
PI,"Additional Criteria for Processing Integrity (over the provision of services or the production, manufacturing or distribution of goods)",.,PI1.5,"The entity implements policies and procedures to store inputs, items in processing, and outputs completely, accurately, and timely in accordance with system specifications to meet the entity’s objectives.","Points of Focus:
– Protects Stored Items: Stored items are protected to prevent theft, corruption, destruction, or deterioration that would prevent output from meeting specifications.
– Archives and Protects System Records: System records are archived, and archives are protected against theft, corruption, destruction, or deterioration that would prevent them from being used.
– Stores Data Completely and Accurately: Procedures are in place to provide for the complete, accurate, and timely storage of data.
– Creates and Maintains Records of System Storage Activities: Records of system storage activities are created and maintained completely and accurately in a timely manner.",.
P1,Privacy Criteria Related to Notice and Communication of Objectives Related to Privacy,.,P1.1,"The entity provides notice to data subjects about its privacy practices to meet the entity’s objectives related to privacy. The notice is updated and communicated to data subjects in a timely manner for changes to the entity’s privacy practices, including changes in the use of personal information, to meet the entity’s objectives related to privacy.","Points of Focus:

– Communicates to Data Subjects [C]: Notice is provided to data subjects regarding the following:
- Purpose for collecting personal information
- Choice and consent
- Types of personal information collected
- Methods of collection (for example, use of cookies or other tracking techniques)
- Use, retention, and disposal
- Access
- Disclosure to third parties
- Security for privacy
- Quality, including data subjects' responsibilities for quality
-Monitoring and enforcement
If personal information is collected from sources other than the individual, such sources are described in the privacy notice.
– Provides Notice to Data Subjects [C]: Notice is provided to data subjects—
(1) at or before the time personal information is collected or as soon as practical thereafter,
(2) at or before the entity changes its privacy notice or as soon as practical thereafter, or
(3) before personal information is used for new purposes not previously identified.
– Covers Entities and Activities in Notice [C]: An objective description of the entities and activities covered is included in the entity's privacy notice.
– Uses Clear Language and Presents a Current Privacy Notice in a Location Easily Found by Data Subjects [C] - The entity�s privacy notice is current, dated, uses clear language, and is in a location that can be easily found by data subjects.
– Reviews the Privacy Notice [C] - A process is defined to periodically review the content of the privacy notice and to implement any identified updates.
– Communicates Changes to Notice [C] - Data subjects are informed when changes are made to the privacy notice and the nature of such changes.
– Retains Prior Notices [C] - Prior versions of the privacy notice are retained in accordance with internal requirements to document prior communications.
",.
P2,Privacy Criteria Related to Choice and Consent,.,P2.1,"The entity communicates choices available regarding the collection, use, retention, disclosure, and disposal of personal information to the data subjects and the consequences, if any, of each choice. Explicit consent for the collection, use, retention, disclosure, and disposal of personal information is obtained from data subjects or other authorized persons, if required. Such consent is obtained only for the intended purpose of the information to meet the entity’s objectives related to privacy. The entity’s basis for determining implicit consent for the collection, use, retention, disclosure, and disposal of personal information is documented.","Points of Focus:
– Communicates to Data Subjects [C]: Data subjects are informed—
(a) about the choices available to them with respect to the collection, use, and disclosure of personal information and
(b) that implicit or explicit consent is required to collect, use, and disclose personal information, unless a law or regulation specifically requires or allows otherwise.
– Communicates Consequences of Denying or Withdrawing Consent [C]: When personal information is collected, data subjects are informed of the consequences of refusing to provide personal information or denying or withdrawing consent to use personal information for purposes identified in the notice.
– Obtains Implicit or Explicit Consent [C]: Implicit or explicit consent is obtained from data subjects at or before the time personal information is collected or soon thereafter. The individual's preferences expressed in his or her consent are confirmed and implemented.
– Documents and Obtains Consent for New Purposes and Uses [C]: If information that was previously collected is to be used for purposes not previously identified in the privacy notice, the new purpose is documented, the data subject is notified, and implicit or explicit consent is obtained prior to such new use or purpose.
– Obtains Explicit Consent for Sensitive Information [C]: Explicit consent is obtained directly from the data subject when sensitive personal information is collected, used, or disclosed, unless a law or regulation specifically requires otherwise.
– Obtains Consent for Data Transfers [C]: Consent is obtained before personal information is transferred to or from an individual's device.",.
P3,Privacy Criteria Related to Collection,.,P3.1,Personal information is collected consistent with the entity’s objectives related to privacy.,"Points of Focus:
– Limits the Collection of Personal Information [P][C]: The collection of personal information is limited to that necessary to support the achievement of the entity's objectives.
– Collects Information by Fair and Lawful Means [P][C]: Methods of collecting personal information are reviewed by management before they are implemented to confirm that personal information is obtained— 
(a) fairly, without intimidation or deception, and
(b) lawfully, adhering to all relevant rules of law, whether derived from statute or common law, relating to the collection of personal information.
– Collects Information From Reliable Sources [P][C]: Management confirms that third parties from whom personal information is collected (that is, sources other than the individual) are reliable sources that collect information fairly and lawfully.
– Informs Data Subjects When Additional Information Is Acquired [P][C]: Data subjects are informed if the entity develops or acquires additional information about them for its use.",.
P3,Privacy Criteria Related to Collection,.,P3.2,"For information requiring explicit consent, the entity communicates the need for such consent, as well as the consequences of a failure to provide consent for the request for personal information, and obtains the consent prior to the collection of the information to meet the entity’s objectives related to privacy.","Points of Focus:
– Informs Data Subjects of Consequences of Failure to Provide Consent [C] - Data subjects are informed of the consequences of failing to provide the entity with explicit consent.
– Documents Explicit Consent to Retain Information [C]: Documentation of explicit consent for the collection, use, or disclosure of sensitive personal information is retained to support the achievement of entity objectives related to privacy.",.
P4,"Privacy Criteria Related to Use, Retention, and Disposal",. ,P4.1,The entity limits the use of personal information to the purposes identified in the entity’s objectives related to privacy.,"Points of Focus:
– Uses Personal Information for Intended Purposes [P][C]: Personal information is used only for the intended purposes for which it was collected and only when implicit or explicit consent has been obtained unless a law or regulation specifically requires otherwise.",.
P4,"Privacy Criteria Related to Use, Retention, and Disposal",. ,P4.2,The entity retains personal information consistent with the entity’s objectives related to privacy.,"Points of Focus:
– Retains Personal Information [P][C]: Personal information is retained for no longer than necessary to fulfill the stated purposes, unless a law or regulation specifically requires otherwise.
– Protects Personal Information [P][C]: Policies and procedures have been implemented to protect personal information from erasure or destruction during the specified retention period of the information.",.
P4,"Privacy Criteria Related to Use, Retention, and Disposal",. ,P4.3,The entity securely disposes of personal information to meet the entity’s objectives related to privacy.,"Points of Focus:
– Captures, Identifies, and Flags Requests for Deletion [P][C]: Requests for deletion of personal information are captured, and information related to the requests is identified and flagged for destruction to support the achievement of the entity's objectives related to privacy.
– Disposes of, Destroys, and Redacts Personal Information [P][C]: Personal information no longer retained is anonymized, disposed of, or destroyed in a manner that prevents loss, theft, misuse, or unauthorized access.
– Destroys Personal Information [P][C]: Policies and procedures are implemented to erase or otherwise destroy personal information that has been identified for destruction.",.
P5,Privacy Criteria Related to Access,.,P5.1,"The entity grants identified and authenticated data subjects the ability to access their stored personal information for review and, upon request, provides physical or electronic copies of that information to data subjects to meet the entity’s objectives related to privacy. If access is denied, data subjects are informed of the denial and reason for such denial, as required, to meet the entity’s objectives related to privacy.","Points of Focus:
– Responds to Data Controller Requests [P] - The entity has a process to respond to data subject requests received from data controllers in accordance with service agreements and privacy objectives. Such process may include authentication of the request, permitting access where appropriate, responding within a reasonable time, and notification if the request is denied.
– Authenticates Data Subjects' Identity [P][C]: The identity of data subjects who request access to their personal information is authenticated before they are given access to that information.
– Permits Data Subjects Access to Their Personal Information [P][C]: Data subjects are able to determine whether the entity maintains personal information about them and, upon request, may obtain access to their personal information.
– Provides Understandable Personal Information Within Reasonable Time [P][C]: Personal information is provided to data subjects in an understandable form, in a reasonable time frame, and at a reasonable cost, if any.
– Informs Data Subjects If Access Is Denied [P][C]: When data subjects are denied access to their personal information, the entity informs them of the denial and the reason for the denial in a timely manner, unless prohibited by law or regulation.",.
P5,Privacy Criteria Related to Access,.,P5.2,"The entity corrects, amends, or appends personal information based on information provided by data subjects and communicates such information to third parties, as committed or required, to meet the entity’s objectives related to privacy. If a request for correction is denied, data subjects are informed of the denial and reason for such denial to meet the entity’s objectives related to privacy.","Points of Focus:
– Responds to Data Controller Requests [P] - The entity has a process to respond to data controllers� update requests, including updates to personal information and denial of requests, in accordance with service agreements to support the achievement of the entity�s objectives related to privacy.
– Communicates Denial of Access Requests [P][C]: Data subjects are informed, in writing, of the reason a request for access to their personal information was denied, the source of the entity's legal right to deny such access, if applicable, and the individual's right, if any, to challenge such denial, as specifically permitted or required by law or regulation.
– Permits Data Subjects to Update or Correct Personal Information [P][C]: Data subjects are able to update or correct personal information held by the entity. The entity provides informationcommunicates updates, corrections, and deletion requests to third parties that were previously provided with the data subject's personal information consistent with the entity's objectives related to privacy.
– Communicates Denial of Correction Requests [P][C]: Data subjects are informed, in writing, about the reason a request for correction of personal information was denied and how they may appeal. ",.
P6,Privacy Criteria Related to Disclosure and Notification,.,P6.1,"The entity discloses personal information to third parties with the explicit consent of data subjects, and such consent is obtained prior to disclosure to meet the entity’s objectives related to privacy.","Points of Focus:
– Communicates Privacy Policies to Third Parties [P][C]: Privacy policies or other specific instructions or requirements for handling personal information are communicated to third parties to whom personal information is disclosed.
– Discloses Personal Information Only When Appropriate [P][C]: Personal information is disclosed to third parties only for the purposes for which it was collected or created and only when implicit or explicit consent has been obtained from the data subject, unless a law or regulation specifically requires otherwise.
– Discloses Personal Information Only to Appropriate Third Parties [P][C]: Personal information is disclosed only to third parties who have agreements with the entity to protect personal information in a manner consistent with the relevant aspects of the entity's privacy notice or other specific instructions or requirements. 
– Discloses Information to Third Parties for New Purposes and Uses [P][C]: Personal information is disclosed to third parties for new purposes or uses only with the prior implicit or explicit consent of data subjects.",.
P6,Privacy Criteria Related to Disclosure and Notification,.,P6.2,"The entity creates and retains a complete, accurate, and timely record of authorized disclosures of personal information to meet the entity’s objectives related to privacy.","Points of Focus:
– Creates and Retains Record of Authorized Disclosures [P][C]: The entity creates and maintains a record of authorized disclosures of personal information that is complete, accurate, and timely.",.
P6,Privacy Criteria Related to Disclosure and Notification,.,P6.3,"The entity creates and retains a complete, accurate, and timely record of detected or reported unauthorized disclosures (including breaches) of personal information to meet the entity’s objectives related to privacy.","Points of Focus:
– Creates and Retains Record of Detected or Reported Unauthorized Disclosures [P][C]: The entity creates and maintains a record of detected or reported unauthorized disclosures of personal information that is complete, accurate, and timely.",.
P6,Privacy Criteria Related to Disclosure and Notification,.,P6.4,"The entity obtains privacy commitments from vendors and other third parties who have access to personal information to meet the entity’s objectives related to privacy. The entity assesses those parties’ compliance on a periodic and as-needed basis and takes corrective action, if necessary.","Points of Focus:
– Evaluates Third-Party Compliance With Privacy Commitments [P][C] - The entity has procedures in place to evaluate whether third parties have effective controls to meet the terms of the agreement, instructions, or requirements.
– Remediates Misuse of Personal Information by a Third Party [P][C]: The entity takes remedial action in response to misuse of personal information by a third party to whom the entity has transferred such information.
– Obtains Commitments to Report Unauthorized Disclosures [P][C] - A process exists for obtaining commitments from vendors and other third parties to report to the entity actual or suspected unauthorized disclosures of personal information.",.
P6,Privacy Criteria Related to Disclosure and Notification,.,P6.5,The entity obtains commitments from vendors and other third parties with access to personal information to notify the entity in the event of actual or suspected unauthorized disclosures of personal information. Such notifications are reported to appropriate personnel and acted on in accordance with established incident response procedures to meet the entity’s objectives related to privacy.,"Points of Focus:
– Remediates Misuse of Personal Information by a Third Party [P][C]: The entity takes remedial action in response to misuse of personal information by a third party to whom the entity has transferred such information.
– Reports Actual or Suspected Unauthorized Disclosures [P][C]: A process exists for obtaining commitments from vendors and other third parties to report to the entity actual or suspected unauthorized disclosures of personal information.",.
P6,Privacy Criteria Related to Disclosure and Notification,.,P6.6,"The entity provides notification of breaches and incidents to affected data subjects, regulators, and others to meet the entity’s objectives related to privacy.","Points of Focus:
– Identifies Reporting Requirements [P][C] - The entity has a process for determining whether notification of a privacy breach is required, including the method to be used, the timeline, and the identification of recipients of such notifications.
– Provides Notice of Breaches and Incidents[P][C]: The entity has a process for providing notice of breaches and incidents to affected data subjects, regulators, and others to support the achievement of the entity's objectives related to privacy.",.
